RK,Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,page
2860,Whitley WatkinsL-MD,F,19,9.1,2.3,0.7,1.8,40.0,0.1,0.3,33.3,0.7,0.7,92.9,1.8,0.4,0.3,0.3,0.5,58
2861,Amelia RaidavetaNEV,F,20,9.5,2.3,0.8,2.5,32.0,0.1,0.3,33.3,0.6,0.7,78.6,1.3,1.0,0.4,0.3,0.8,58
2861,Jada BurtonAPP,G,20,14.6,2.3,0.8,1.9,42.1,0.1,0.4,28.6,0.6,0.7,78.6,2.1,1.6,0.4,0.1,1.5,58
2861,Khloe MillerTEM,F,16,6.6,2.3,0.8,1.7,48.1,0.1,0.3,25.0,0.6,0.6,90.0,1.3,0.0,0.2,0.1,0.8,58
2861,Keyiona McDanielLAM,G,16,8.8,2.3,0.6,2.4,23.1,0.2,0.9,20.0,0.9,1.3,75.0,1.2,0.3,0.3,0.1,0.9,58
2865,Ayanna PattersonCONN,F,17,5.6,2.2,0.7,1.0,70.6,0.0,0.0,0.0,0.8,1.2,66.7,1.2,0.2,0.1,0.1,0.4,58
2865,Ramiya WhiteKSU,C,17,9.6,2.2,0.8,1.2,61.9,0.0,0.0,0.0,0.7,1.1,66.7,2.2,0.1,0.2,0.2,0.7,58
2865,Kennedy SprouleVAL,G,17,12.3,2.2,0.8,3.1,25.0,0.6,2.4,26.8,0.1,0.1,50.0,1.9,0.2,0.1,0.3,0.6,58
2865,Mathilda ToureCCSU,F,17,6.8,2.2,0.7,1.8,40.0,0.0,0.1,0.0,0.8,1.4,60.9,1.4,0.2,0.2,0.1,0.9,58
2865,Aubrey ShawHARV,G,17,8.6,2.2,0.8,2.4,35.0,0.5,1.5,34.6,0.1,0.2,25.0,1.4,0.5,0.4,0.2,0.5,58
2870,Angena BellosoAUB,G,18,10.5,2.2,0.9,2.6,37.0,0.2,1.0,22.2,0.1,0.3,40.0,1.4,0.6,0.5,0.0,1.3,58
2870,London LileyFOR,F,18,8.6,2.2,0.6,2.8,20.0,0.4,1.5,25.9,0.7,1.1,68.4,0.9,0.6,0.6,0.1,1.0,58
2870,MarcKalia CelestinePV,G,18,15.1,2.2,0.7,2.0,36.1,0.0,0.0,0.0,0.8,1.5,51.9,3.9,0.1,0.5,0.6,1.1,58
2873,Blessing OkohSHSU,F,14,6.4,2.2,0.6,1.8,36.0,0.2,0.7,30.0,0.7,0.9,83.3,1.6,0.1,0.3,0.1,0.6,58
2874,McKenna LaydenPUR,G,19,14.8,2.2,0.7,1.4,48.1,0.7,1.4,48.1,0.2,0.2,75.0,1.6,1.2,0.5,0.1,1.2,58
2874,Andjela ColicUTU,G,19,8.4,2.2,0.7,1.7,39.4,0.4,0.7,53.8,0.5,0.9,52.9,0.7,0.5,0.3,0.0,1.4,58
2876,RyLee GraysTLSA,F,20,8.7,2.2,0.5,1.1,47.6,0.1,0.3,40.0,1.1,1.5,75.9,2.6,0.4,0.3,0.4,1.0,58
2876,Amelie SitterudSJSU,G,20,11.7,2.2,0.7,2.4,29.2,0.5,2.0,23.1,0.4,0.4,87.5,1.8,0.5,0.5,0.4,0.7,58
2876,Kayanna CoxUCF,G,15,10.1,2.2,0.8,3.5,22.6,0.2,1.6,12.5,0.4,0.9,42.9,1.4,0.8,0.3,0.3,0.9,58
2876,Abby KnauffUNF,G,20,11.2,2.2,0.8,1.9,39.5,0.3,1.1,27.3,0.4,0.5,88.9,1.2,0.4,0.3,0.0,0.6,58
2880,Antonia BatesRUTG,G,21,25.4,2.2,0.8,2.6,30.9,0.2,0.7,28.6,0.4,0.7,57.1,5.2,2.0,1.0,0.6,1.6,58
2880,Alyssa FebresKC,G,21,14.0,2.2,0.8,1.9,41.0,0.2,0.5,50.0,0.4,0.5,90.0,0.8,2.6,1.2,0.1,1.4,58
2880,Malvina HaziriWSU,G,21,11.4,2.2,0.8,3.0,25.0,0.6,2.5,23.1,0.1,0.1,100.0,1.0,0.7,0.2,0.0,0.8,58
2880,Autumn DibbVAL,G,21,16.0,2.2,0.8,3.1,24.2,0.0,0.7,0.0,0.7,1.0,70.0,3.3,1.2,0.6,0.4,1.5,58
2884,Lexi CastatorUPST,G,22,14.6,2.2,0.8,2.3,35.3,0.5,1.5,34.4,0.0,0.1,50.0,1.7,1.1,0.3,0.5,1.7,58
2885,J'Adore YoungMISS,C,17,7.5,2.2,0.8,1.5,56.0,0.0,0.0,0.0,0.5,0.5,100.0,1.4,0.2,0.2,0.5,0.5,58
2885,Wesleigh FergusonMSM,G,17,18.1,2.2,0.6,1.9,30.3,0.0,0.1,0.0,1.0,1.7,58.6,3.8,0.6,0.9,0.1,0.9,58
2885,Danielle OshoMIA,F,17,14.9,2.2,0.7,3.1,23.1,0.1,1.6,7.1,0.6,1.1,57.9,3.0,0.5,0.5,0.2,0.6,58
2885,MD NtambueVILL,G,17,12.9,2.2,0.9,2.3,38.5,0.1,0.3,40.0,0.3,0.5,55.6,1.7,1.4,0.8,0.0,1.0,58
2889,Amaya ThomasTNTC,G,18,11.2,2.2,0.7,2.1,35.1,0.0,0.2,0.0,0.7,1.3,56.5,1.8,0.6,0.4,0.0,0.7,58
2889,Taylor JacksonORU,C,18,6.4,2.2,0.8,1.8,42.4,0.0,0.0,0.0,0.6,1.2,50.0,2.3,0.0,0.0,0.3,0.4,58
2889,CeCe LegaspiCBU,G,18,16.3,2.2,0.4,3.1,14.3,0.2,1.8,12.5,1.1,1.5,70.4,2.9,0.7,0.9,0.7,0.7,58
2889,Kimora SmithSCST,F,18,9.3,2.2,1.0,2.3,43.9,0.0,0.1,0.0,0.2,0.5,33.3,1.4,0.3,0.4,0.1,0.7,58
2889,Meghan YarnevichLSU,F,18,6.4,2.2,0.8,1.7,45.2,0.0,0.0,0.0,0.6,1.2,52.4,1.5,0.2,0.3,0.1,0.3,58
2889,Diamond WrightGCU,G,18,7.9,2.2,0.5,1.6,32.1,0.1,0.6,20.0,1.1,1.2,86.4,0.6,0.6,0.1,0.2,0.6,58
2889,Dream WatsonSCST,G,18,9.7,2.2,0.7,2.2,33.3,0.2,0.7,25.0,0.6,1.1,52.6,1.0,0.7,0.6,0.1,1.4,58
2896,Aniya TrentVT,F,19,10.8,2.2,1.0,1.6,61.3,0.0,0.0,0.0,0.2,0.5,33.3,2.9,0.4,0.3,0.6,0.8,58
2896,Jeanne RodriguezUTA,C,19,10.4,2.2,1.0,1.4,73.1,0.0,0.0,0.0,0.2,0.6,25.0,2.4,0.3,0.3,0.2,1.3,58
2896,Camryn O'NeilJKST,G,19,20.5,2.2,0.8,3.2,25.0,0.3,0.6,41.7,0.3,0.5,60.0,2.0,1.2,0.5,0.0,2.6,58
2899,Madeline GibbsEWU,G,20,11.2,2.2,0.9,2.5,34.0,0.4,1.5,23.3,0.1,0.2,50.0,1.4,0.6,0.3,0.2,0.7,58
2900,Caroline ThielCLT,G,21,10.1,2.1,1.0,1.9,51.3,0.2,0.5,36.4,0.0,0.1,50.0,1.6,0.3,0.2,0.0,0.7,58
2901,Zoe RichardsonUPST,F,22,12.2,2.1,1.0,3.1,32.4,0.0,0.3,0.0,0.1,0.2,75.0,2.6,1.0,0.4,0.3,1.4,59
2902,Ja'la DouglasMVSU,F,15,11.8,2.1,0.9,2.1,45.2,0.0,0.0,0.0,0.3,0.4,66.7,1.5,0.1,0.1,0.2,0.9,59
2902,Hiba MalkawiSIU,G,15,7.1,2.1,0.7,2.1,31.3,0.4,1.5,26.1,0.4,0.5,75.0,1.3,0.2,0.2,0.0,0.4,59
2904,Liisa TaponenAKR,C,16,10.7,2.1,0.8,1.3,61.9,0.0,0.0,0.0,0.5,0.5,100.0,1.7,0.3,0.1,0.3,0.4,59
2905,Laura BelloUTA,F,17,13.5,2.1,0.8,2.9,28.6,0.0,0.0,0.0,0.5,0.9,50.0,4.4,0.4,0.2,0.8,0.9,59
2905,Kylie BuckleySBU,F,17,10.5,2.1,0.8,2.2,36.8,0.0,0.5,0.0,0.5,0.8,57.1,1.9,0.4,0.2,0.1,0.6,59
2905,Meghan MurrayKENT,G,17,8.4,2.1,0.8,2.3,33.3,0.5,1.4,34.8,0.1,0.2,66.7,1.2,0.7,0.5,0.0,0.9,59
2905,Isa RomanAPP,G,17,7.2,2.1,0.8,2.1,37.1,0.4,1.3,27.3,0.2,0.4,57.1,0.8,0.4,0.1,0.0,0.4,59
2909,Bella HaysEWU,C,18,9.8,2.1,0.9,1.6,55.2,0.0,0.0,0.0,0.3,1.0,33.3,1.5,0.6,0.2,0.2,0.6,59
2909,Ruby WillardELON,G,18,18.6,2.1,0.8,2.3,36.6,0.3,0.9,31.3,0.2,0.3,50.0,2.5,0.7,0.6,0.0,1.1,59
2909,Julia Garcia RoigDREX,G,18,11.6,2.1,0.8,1.9,44.1,0.1,0.4,28.6,0.3,0.6,60.0,0.9,1.7,0.5,0.1,0.6,59
2909,Divine BourrageLSU,G,18,10.7,2.1,0.7,2.3,29.3,0.2,0.7,25.0,0.6,0.9,68.8,1.7,0.8,0.8,0.1,1.0,59
2909,Jayden TerryLT,G,18,6.3,2.1,0.8,1.6,50.0,0.2,0.4,37.5,0.4,0.7,58.3,0.7,0.5,0.4,0.1,0.8,59
2914,Emily JohnsWAKE,F,19,7.8,2.1,0.7,2.4,30.4,0.1,0.5,10.0,0.6,0.7,84.6,0.6,0.8,0.6,0.0,0.8,59
2914,Jada KendrickHOW,F,19,9.7,2.1,0.9,1.9,45.9,0.0,0.2,0.0,0.3,0.5,60.0,1.1,0.2,0.6,0.1,0.8,59
2916,Ramiah AugursonUSM,G,20,7.0,2.1,0.7,2.2,29.5,0.0,0.2,0.0,0.8,1.2,66.7,1.1,0.2,0.3,0.2,0.8,59
2917,Nyodie GuerardMSM,G,21,10.6,2.1,0.8,3.1,24.2,0.2,1.6,12.1,0.4,0.5,72.7,1.1,1.1,0.7,0.0,1.3,59
2918,Sophia LeGoullonW&M,G,14,10.0,2.1,0.7,2.0,35.7,0.4,1.4,30.0,0.2,0.3,75.0,1.4,0.2,0.1,0.0,0.6,59
2919,Kaylie CarrSHSU,G,15,5.5,2.1,0.9,2.0,46.7,0.1,0.2,33.3,0.1,0.3,50.0,0.8,0.3,0.5,0.1,1.3,59
2919,Joyce MulumbaWCU,F,15,14.9,2.1,0.7,1.8,40.7,0.0,0.0,0.0,0.6,1.3,45.0,3.9,0.3,0.4,0.3,0.9,59
2921,Sofia AlonsoCBU,G,16,12.2,2.1,0.9,3.2,27.5,0.2,1.6,12.0,0.1,0.1,100.0,1.6,1.5,0.6,0.1,1.4,59
2921,Emerald ParkerTA&M,C,16,10.6,2.1,0.8,2.0,40.6,0.0,0.0,0.0,0.4,0.9,50.0,2.9,0.1,0.1,0.3,0.9,59
2923,Jada MillsSPU,G,17,6.8,2.1,0.7,2.6,26.7,0.3,1.2,25.0,0.4,0.5,66.7,0.6,0.4,0.5,0.0,0.4,59
2923,Grace HintzMTST,G,17,10.2,2.1,0.8,2.9,26.5,0.4,1.9,18.2,0.2,0.2,75.0,1.1,0.5,0.4,0.0,0.7,59
2923,Molly DaughertyACU,G,17,7.7,2.1,0.7,2.1,33.3,0.5,1.7,27.6,0.2,0.3,60.0,0.6,0.5,0.2,0.0,0.6,59
2926,Chloe BriggsWASH,G,18,11.3,2.1,0.6,1.8,33.3,0.2,0.8,28.6,0.6,0.9,68.8,1.9,0.7,0.2,0.0,0.3,59
2927,McCall KingUNCW,G,19,16.2,2.1,0.8,2.1,38.5,0.5,1.5,32.1,0.0,0.1,0.0,1.3,0.5,0.1,0.1,1.0,59
2927,Gabby WilkeBUT,F,19,8.5,2.1,0.7,1.7,39.4,0.2,0.7,30.8,0.5,0.5,90.0,1.5,0.3,0.1,0.3,0.9,59
2927,Emerie BohanonCARK,G,19,8.6,2.1,0.7,2.2,33.3,0.4,1.4,26.9,0.2,0.4,57.1,0.8,0.5,0.6,0.0,0.8,59
2930,Sharmela ReidJAX,F,20,9.8,2.1,0.7,2.1,33.3,0.0,0.0,0.0,0.7,0.8,81.3,2.2,0.1,0.5,0.3,0.8,59
2930,Mya NicholsonUNI,G,20,8.3,2.1,0.7,2.8,23.2,0.5,2.1,23.8,0.3,0.4,71.4,0.8,0.4,0.2,0.1,0.2,59
2930,DaeJaidence KincadeCSUB,F,20,16.2,2.1,0.9,2.2,38.6,0.0,0.1,0.0,0.4,0.7,53.8,3.3,0.6,1.3,0.1,0.7,59
2930,Pearson McVayLR,F,20,10.9,2.1,0.9,2.7,34.0,0.0,0.0,0.0,0.3,0.3,83.3,2.4,0.3,0.5,0.4,0.5,59
2934,Jada TiggettSLU,F,21,10.6,2.0,1.0,1.8,54.1,0.0,0.2,0.0,0.1,0.3,50.0,2.5,0.2,0.6,1.4,0.8,59
2934,Kyley Gary-GraysonCOPP,G,21,7.6,2.0,0.5,2.4,22.0,0.1,1.2,12.0,0.9,1.2,69.2,0.5,0.2,0.9,0.0,0.9,59
2936,Teagan BrownWASH,G,20,15.4,2.0,0.9,2.2,39.5,0.1,0.4,12.5,0.3,0.5,55.6,2.0,0.5,1.0,0.1,0.6,59
2936,Ese OgbevirePENN,G,14,7.6,2.0,0.6,2.3,25.0,0.3,1.1,26.7,0.6,0.6,100.0,0.8,0.4,0.1,0.0,0.9,59
2936,Alaisha BrownSHSU,G,18,6.6,2.0,0.7,1.8,37.5,0.2,0.6,27.3,0.5,0.7,75.0,1.3,0.3,0.2,0.0,0.7,59
2936,Erynn WilliamsSELA,G,15,15.2,2.0,0.5,2.2,21.2,0.4,0.9,42.9,0.7,0.9,71.4,2.7,0.6,0.6,0.1,0.8,59
2936,Morelia ChavezFRES,F,17,6.7,2.0,0.7,2.0,35.3,0.4,1.0,35.3,0.2,0.4,66.7,0.9,0.2,0.2,0.0,0.3,59
2936,Phoenix StotijnIU,G,21,14.0,2.0,0.8,3.1,24.6,0.2,1.6,12.1,0.3,0.5,54.5,0.7,1.0,0.1,0.1,1.1,59
2936,Anastasija VeljovicFOR,G,18,14.0,2.0,0.8,3.3,23.7,0.2,1.3,16.7,0.2,0.4,57.1,2.3,0.6,0.8,0.3,1.5,59
2936,Gillian BearsCP,F,17,10.4,2.0,0.6,2.3,28.2,0.1,0.3,20.0,0.6,1.1,61.1,2.1,0.1,0.2,0.1,1.1,59
2936,Lauren ThompsonUMBC,G,16,6.9,2.0,0.6,2.1,30.3,0.4,1.7,25.9,0.3,0.4,83.3,0.4,0.1,0.3,0.1,0.4,59
2936,Riley TalbertUAB,G,20,11.0,2.0,0.9,2.0,45.0,0.1,0.5,22.2,0.1,0.1,100.0,1.7,0.5,0.4,0.1,0.4,59
2936,Rory ConboySIUE,F,17,11.9,2.0,0.9,1.9,45.5,0.0,0.0,0.0,0.2,1.0,23.5,2.8,0.3,0.1,0.2,0.8,59
2936,Mya JohnsonBCU,F,19,12.1,2.0,0.7,2.0,36.8,0.0,0.0,0.0,0.5,1.3,41.7,1.7,0.8,0.4,0.9,2.0,59
2936,Akilah SheltonHAMP,F,17,11.8,2.0,0.9,2.1,42.9,0.0,0.2,0.0,0.2,0.6,36.4,2.3,0.1,0.3,1.8,0.5,59
2936,Jayda QueeleyPITT,G,23,14.2,2.0,0.7,2.2,29.4,0.1,0.5,27.3,0.6,0.8,68.4,1.5,1.9,0.3,0.2,1.5,59
2936,Riley HamburgerPROV,G,17,9.5,2.0,0.4,1.2,35.0,0.1,0.3,20.0,1.1,1.5,73.1,1.1,0.3,0.2,0.2,0.5,59
2936,Alia CordoneUNH,F,18,9.7,2.0,0.8,2.5,31.1,0.1,0.7,8.3,0.4,0.6,70.0,1.7,0.4,0.3,0.1,0.4,60
2936,Tatianna CollinsMAN,F,17,13.2,2.0,0.9,3.1,28.8,0.0,0.2,0.0,0.2,0.4,66.7,1.9,0.2,0.8,0.2,0.8,60
2936,Erianna GoodenCOLO,G,21,13.1,2.0,0.7,2.1,34.1,0.1,0.6,23.1,0.4,0.6,75.0,1.6,1.0,0.7,0.0,1.1,60
2936,Aïssé CoulibalyCHSO,G,20,9.7,2.0,0.6,2.3,26.1,0.3,1.2,21.7,0.6,0.8,68.8,1.2,0.6,0.4,0.1,0.7,60
2936,Abby TuttleUNI,G,19,10.8,2.0,0.6,2.2,29.3,0.4,1.3,28.0,0.4,0.5,77.8,1.8,1.3,0.2,0.1,1.6,60
2936,Katlin KangurIDHO,G,16,9.2,2.0,0.8,1.7,48.1,0.1,0.6,20.0,0.3,0.4,57.1,1.7,0.8,0.4,0.0,0.6,60
2936,Jordyn ColemanACU,C,15,5.6,2.0,0.9,1.8,51.9,0.0,0.0,0.0,0.1,0.3,40.0,1.7,0.2,0.1,0.5,0.3,60
2958,Claire FraserUNCO,F,22,13.5,2.0,0.7,2.4,30.8,0.4,1.5,27.3,0.1,0.3,33.3,1.5,1.0,0.5,0.1,1.3,60
2959,Evangelia PaulkISU,G,20,12.5,2.0,0.6,1.9,31.6,0.2,0.8,25.0,0.6,1.2,45.8,3.2,0.6,1.0,0.2,0.6,60
2960,Courtney SwiderWOF,F,19,11.2,1.9,0.7,2.5,27.7,0.3,1.7,18.8,0.3,0.5,50.0,2.8,0.4,0.4,0.3,0.4,60
2960,Emiyah CobbSIUE,G,19,11.4,1.9,0.8,2.8,28.3,0.0,0.2,0.0,0.4,0.9,41.2,1.8,1.3,0.6,0.3,1.3,60
2962,Arene IyekekpolorALCN,F,18,11.3,1.9,0.7,3.0,24.1,0.3,1.3,21.7,0.2,0.4,50.0,1.6,0.4,0.5,0.1,1.2,60
2962,Olivia KiefferSDAK,G,18,6.7,1.9,0.6,2.7,22.9,0.4,1.9,23.5,0.3,0.4,62.5,2.1,0.3,0.3,0.2,0.3,60
2964,Alanna PhillipoEIU,G,17,10.8,1.9,0.6,2.2,28.9,0.1,0.5,11.1,0.6,0.7,83.3,2.5,0.8,0.5,0.2,1.2,60
2964,Riley StokerAPP,G,17,9.2,1.9,0.7,1.4,52.2,0.0,0.3,0.0,0.5,0.9,60.0,1.5,0.5,0.2,0.1,0.4,60
2964,Paige LofingGONZ,G,17,5.6,1.9,0.6,1.5,40.0,0.5,1.1,47.4,0.2,0.3,80.0,0.4,0.2,0.1,0.1,0.6,60
2964,Katelyn FieldORST,G,17,8.1,1.9,0.5,1.6,32.1,0.4,1.2,33.3,0.5,0.5,100.0,0.6,0.2,0.2,0.1,0.5,60
2968,Nicole CarrenoUNF,F,16,8.6,1.9,0.8,3.1,26.5,0.3,1.8,13.8,0.1,0.1,100.0,1.6,0.5,0.1,0.4,0.7,60
2968,Riley BurdFIU,G,16,14.7,1.9,0.8,3.1,24.0,0.4,2.4,17.9,0.0,0.0,0.0,1.6,0.4,1.1,0.1,0.2,60
2968,Leah WestBEL,F,16,8.4,1.9,0.6,1.9,32.3,0.4,1.2,31.6,0.3,0.4,71.4,1.8,0.4,0.1,0.1,0.6,60
2971,Sofia KelemeniSDSU,G,15,6.1,1.9,0.7,1.7,40.0,0.3,0.8,41.7,0.3,0.5,50.0,1.7,0.3,0.1,0.1,0.5,60
2971,Clara DjokoLUC,F,15,18.3,1.9,0.9,2.7,34.1,0.1,0.3,25.0,0.0,0.4,0.0,4.3,1.9,0.7,0.5,1.6,60
2973,Emilija DakicFLA,G,22,9.4,1.9,0.6,1.5,41.2,0.2,0.9,26.3,0.4,0.6,69.2,1.3,0.7,0.6,0.1,0.4,60
2974,Anna StrombergRAD,F,21,9.3,1.9,0.8,1.5,54.8,0.0,0.0,0.0,0.3,0.4,66.7,1.9,0.4,0.2,0.2,0.8,60
2974,Bella HasanSUU,G,21,10.0,1.9,0.5,1.8,26.3,0.1,0.5,20.0,0.9,1.1,75.0,1.2,1.0,0.4,0.0,1.1,60
2976,Anya McKenzieWGA,F,20,6.7,1.9,0.8,1.4,55.6,0.0,0.0,0.0,0.4,0.7,61.5,2.2,0.2,0.2,0.6,0.5,60
2976,Felicia JacobsTEM,F,20,14.9,1.9,0.6,1.7,35.3,0.0,0.0,0.0,0.7,1.2,58.3,3.9,0.9,0.2,0.1,1.3,60
2976,Chenai MushoreUNO,F,20,11.4,1.9,0.8,2.0,40.0,0.0,0.0,0.0,0.3,1.0,31.6,2.3,0.3,0.3,0.5,1.0,60
2976,Britain BackusNEV,G,20,12.1,1.9,0.7,2.4,29.2,0.3,1.3,20.0,0.3,0.5,50.0,0.8,0.3,0.8,0.0,1.0,60
2980,Jordan RosierUAB,G,19,8.8,1.9,0.6,2.1,28.2,0.2,1.3,16.7,0.5,0.5,100.0,1.2,0.7,0.2,0.0,0.5,60
2980,Niamya HollowayMINN,F,19,7.1,1.9,0.8,1.9,41.7,0.1,0.4,12.5,0.3,0.4,71.4,2.2,0.2,0.5,0.1,0.3,60
2980,Naomi SmithermanLR,F,19,10.2,1.9,0.8,2.5,33.3,0.0,0.0,0.0,0.2,0.4,50.0,1.5,0.4,0.3,0.2,0.6,60
2980,Amanda MuseUCLA,F,19,11.4,1.9,0.7,1.3,56.0,0.0,0.0,0.0,0.4,0.8,50.0,1.9,0.5,0.3,0.3,0.5,60
2984,Taylor CharlesPRIN,F,18,14.0,1.9,0.6,2.2,27.5,0.1,0.7,16.7,0.6,0.8,71.4,3.5,0.9,1.1,1.2,0.8,60
2984,Madi HawkWOF,G,18,10.6,1.9,0.4,1.6,27.6,0.3,1.2,27.3,0.7,0.9,75.0,1.3,0.3,0.1,0.1,0.6,60
2986,McKynnlie DalanGONZ,F,17,10.2,1.9,0.5,1.6,32.1,0.1,0.2,33.3,0.8,0.9,86.7,2.1,0.4,0.4,0.1,0.8,60
2986,Arantxa PortalezDEL,F,17,14.4,1.9,0.7,1.8,40.0,0.0,0.2,0.0,0.5,0.6,72.7,3.5,1.1,0.3,0.1,1.2,60
2986,Ashleigh BattleCAM,G,17,13.6,1.9,0.4,2.0,20.6,0.2,0.6,30.0,0.9,1.2,71.4,0.9,1.7,0.5,0.0,0.9,60
2986,Kayla JohnsonGMU,SG,17,9.1,1.9,0.6,2.1,27.8,0.4,1.4,30.4,0.3,0.3,100.0,1.1,0.5,0.4,0.0,0.8,60
2986,Christa RamosCCSU,G,17,15.0,1.9,0.4,3.0,13.7,0.3,1.7,17.2,0.8,1.1,68.4,1.4,0.6,0.5,0.1,0.9,60
2986,Aisha Marten-ConeySELA,F,17,11.4,1.9,0.8,2.1,37.1,0.0,0.0,0.0,0.4,0.6,60.0,2.2,0.4,0.6,0.2,0.6,60
2992,Stella ChartrandARMY,G,16,8.0,1.9,0.6,2.1,30.3,0.3,1.3,25.0,0.3,0.6,50.0,0.8,0.1,0.4,0.1,0.3,60
2992,Harisa MehmedovicSJSU,F,16,8.2,1.9,0.8,2.4,34.2,0.1,0.4,16.7,0.2,0.3,75.0,0.8,0.1,0.1,0.4,0.9,60
2994,Kaia HendersonBC,G,23,10.7,1.9,0.7,1.7,39.5,0.2,0.4,44.4,0.4,0.5,75.0,0.4,1.5,0.4,0.0,1.1,60
2995,Kaia PonderALST,F,15,11.7,1.9,0.7,2.5,26.3,0.0,0.1,0.0,0.5,1.1,47.1,2.9,0.5,0.7,0.2,1.1,60
2996,Martina FantiniASU,C,21,8.6,1.9,0.9,1.6,52.9,0.0,0.0,0.0,0.1,0.5,27.3,2.3,0.3,0.5,0.4,1.0,60
2996,Lizzy PuotTOL,F,14,6.0,1.9,0.5,0.6,77.8,0.1,0.1,100.0,0.8,1.1,68.8,1.1,0.4,0.1,0.1,0.4,60
2998,Mackenzie Wright-RawlsNJIT,F,20,11.1,1.9,0.7,1.8,36.1,0.0,0.2,0.0,0.6,1.3,44.0,1.6,0.8,0.6,0.7,0.7,60
2998,Alicia SpannUSA,C,20,7.8,1.9,0.7,1.6,43.8,0.0,0.1,0.0,0.5,0.6,75.0,1.8,0.3,0.2,0.2,0.7,60
3000,Maddie FitzpatrickME,G,19,10.5,1.8,0.5,2.2,23.8,0.2,1.4,11.5,0.6,0.8,80.0,1.5,0.7,0.3,0.1,0.6,60
3000,Peyton McCabeDRKE,G,19,15.1,1.8,0.6,1.5,37.9,0.3,1.0,26.3,0.4,0.6,66.7,1.1,2.4,0.1,0.1,0.9,61
3002,Deniz TorgutMSM,G,18,9.1,1.8,0.7,2.4,27.3,0.3,1.2,27.3,0.2,0.3,60.0,1.1,0.3,0.3,0.0,0.6,61
3002,Mallory McQuietorUIW,F,18,11.5,1.8,0.6,1.2,52.4,0.0,0.0,0.0,0.6,1.2,50.0,1.8,0.4,0.6,0.3,0.7,61
3002,Kennedy YounkinETSU,F,18,14.3,1.8,0.6,2.4,25.0,0.0,0.1,0.0,0.6,0.8,78.6,3.6,0.1,0.4,0.3,0.4,61
3005,Maryn ArcherARK,G,17,8.6,1.8,0.5,1.3,36.4,0.2,0.8,30.8,0.6,0.7,91.7,0.7,0.6,0.6,0.0,1.0,61
3006,Claire KeswickNU,G,16,8.1,1.8,0.6,2.4,23.7,0.6,2.2,25.7,0.1,0.1,100.0,0.1,0.6,0.1,0.1,0.6,61
3006,Celeste HarperMAN,G,16,10.8,1.8,0.6,3.2,19.6,0.3,2.1,14.7,0.3,0.3,100.0,0.8,0.6,0.8,0.2,1.2,61
3008,Marina ArteroUL,F,21,21.2,1.8,0.9,2.8,31.0,0.0,0.1,0.0,0.1,0.2,50.0,4.6,1.0,1.0,0.1,0.9,61
3009,Emerson ThompsonCAM,G,20,8.2,1.8,0.6,1.9,32.4,0.3,1.1,28.6,0.3,0.3,100.0,1.6,0.4,0.3,0.3,0.7,61
3009,Lily EsparzaDEN,C,20,14.7,1.8,0.8,1.8,45.7,0.1,0.4,25.0,0.1,0.2,66.7,2.0,0.6,0.2,0.3,0.5,61
3009,Nisaa MuhammadODU,G,20,7.9,1.8,0.7,1.5,43.3,0.0,0.3,0.0,0.5,0.7,71.4,0.9,0.6,0.4,0.1,1.2,61
3009,Sami ManciniPROV,F,20,6.1,1.8,0.6,1.6,35.5,0.1,0.1,100.0,0.7,1.4,46.4,1.5,0.2,0.1,0.1,0.4,61
3013,Izzy ForsythHAW,G,19,9.4,1.8,0.5,2.0,26.3,0.4,1.6,26.7,0.3,0.3,100.0,1.1,0.3,0.2,0.1,0.4,61
3013,Imbie JonesNEV,F,19,11.9,1.8,0.7,2.1,35.9,0.0,0.1,0.0,0.3,0.5,60.0,1.8,0.1,0.1,0.2,0.8,61
3013,Candace KpetikouMIA,C,19,8.3,1.8,0.7,1.7,43.8,0.0,0.0,0.0,0.3,0.7,46.2,2.9,0.1,0.1,0.3,0.8,61
3013,Maeva FotsaAPSU,F,19,9.0,1.8,0.7,1.2,59.1,0.0,0.0,0.0,0.4,0.9,47.1,2.0,0.1,0.2,0.0,0.6,61
3013,Olivia O'MeallyNJIT,F,19,11.2,1.8,0.7,1.8,40.0,0.3,0.8,33.3,0.1,0.2,25.0,1.8,0.5,0.3,0.3,0.7,61
3013,Angeliki ZiakaDAV,G,19,12.6,1.8,0.6,2.1,30.8,0.4,1.2,30.4,0.2,0.3,50.0,1.3,0.8,0.6,0.2,0.4,61
3013,Shameir QuimbyFGCU,G,19,10.4,1.8,0.7,1.3,52.0,0.1,0.2,25.0,0.4,0.6,58.3,1.1,1.1,0.3,0.0,1.2,61
3013,Renelle GrannumNHVN,G,19,20.4,1.8,0.6,3.3,19.4,0.3,1.1,23.8,0.3,0.5,50.0,2.5,2.4,0.6,0.1,1.9,61
3021,Paris KirkEWU,F,18,7.0,1.8,0.8,1.4,56.0,0.1,0.1,100.0,0.2,1.0,16.7,2.0,0.3,0.2,0.1,0.6,61
3021,Loghan JohnsonWVU,G,18,9.2,1.8,0.6,1.1,50.0,0.1,0.3,20.0,0.6,1.0,61.1,1.1,0.6,0.8,0.1,0.6,61
